target,emotion_intensity,sombre,content,calm,uneasy,num_colours,num_objects,willing_to_pay,season_Spring,season_Summer,season_Fall,season_Winter,room_Bedroom,room_Bathroom,room_Office,room_Living_room,room_Dining_room,view_Friends,view_Family_members,view_Coworkers_Classmates,view_Strangers,view_By_yourself,feeling_desc,food,soundtrack
1,7.0,5.0,5.0,5.0,1.0,3.0,2.0,200.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,"Whimsical, bright, inspiring, nostalgic",Beef Wellington,"Calm, sleepy, wispy, slow, instrumental"
1,10.0,2.0,4.0,3.0,2.0,4.0,4.0,500.0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,exciting,ice cream,piano
1,6.0,1.0,4.0,4.0,2.0,4.0,3.0,100.0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,This painting makes me feel wonder and happiness about the night sky. It makes me feel adventurous like I'd want to travel to see how else nature can be beautiful.,ice cream with sprinkles,The soundtrack would consist of piano and string instruments that would evoke feelings of grandeur. The piano would be quiet but lively and the strings would be slow and ambient.
1,9.0,1.0,5.0,5.0,1.0,3.0,3.0,1000000.0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,"This painting makes me feel wonder and hopeful, an optimistic nihilism. ",Mango smoothie,"Classical music, violins, hopeful"
1,5.0,3.0,4.0,5.0,2.0,2.0,4.0,1000000.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,"This painting makes me feel calm, peaceful, comforted, reflective, and quiet. ",cotton candy,"a single guitar or accordion melody. calm and gentle, a little playful and uneven, improvised playing. "
1,5.0,3.0,4.0,4.0,1.0,3.0,4.0,20.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"When I was 13, my mom had a Starry Night phone case. I loved it because the colouring and the flow were so fascinating.

 

Now, when I stare at this painting, I wish the flows were moving. I even tried to squint and see if the flows are moving in the illusion. Unfortunately, they did not.

 

The village under the sky seems so harmonic and peaceful. However, it also seems like a glass dome that people from this village are too innocent to know that if they leave this village, they will feel uncomfortable adapting to the bigger world.",Blueberries. The flows can be imagined as the explosion of the blueberries after one bite.,I cannot find a soundtrack for this painting.
1,4.0,2.0,4.0,5.0,2.0,2.0,4.0,100.0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,"It makes me feel calm, safe, and a sense of community.",Sushi,"The soundtrack would have bells, similar to church bells. It would be rhythmic and warm."
1,8.0,4.0,3.0,4.0,3.0,4.0,4.0,8000.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,This painting makes me feel amazed. It feels as if I am being drawn into the picture. ,Cake,"It would be a soundtrack that starts off quiet, but gradually increases in volume and and layers as the soundtrack goes on. The soundtrack would be slow and calming."
1,6.0,3.0,3.0,4.0,2.0,4.0,3.0,100.0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,Lighthearted and peaceful. ,A light soup. ,"A soothing but lighthearted song, similar to a mix between ""Silent Night"" and ""Drive"". "
1,5.0,2.0,3.0,4.0,2.0,5.0,6.0,400.0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,Peaceful,steak,"Slow, peaceful calm music"
1,6.0,4.0,3.0,4.0,1.0,2.0,2.0,15.0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,This painting makes me feel serene and at peace. ,Blueberries,"Piano, melodious, calm"
1,7.0,2.0,2.0,5.0,1.0,3.0,2.0,5000.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,It feels very calm and relaxing.,Coffee,"Somewhat cheerful, yet still calm music."
1,6.0,4.0,4.0,4.0,2.0,5.0,2.0,100000.0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,"The swirls in the night sky are captivating, and the glowing stars and moon outweigh the slightly ominous-looking tree in the foreground. It doesn't make me feel calm or content, but it does give the same effect as looking at the night sky -- something akin to getting swallowed, but peacefully. ",Cold milk tea,"Full of classical pieces from the romantic era, heavily featuring the violin or piano, and most of it would be Chopin."
1,5.0,2.0,3.0,5.0,2.0,3.0,2.0,1000000.0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,"This painting makes me feel calm, sleepy and a bit happy.",Pasta,A Matter of Time
1,9.0,2.0,4.0,3.0,1.0,4.0,3.0,50.0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,"The painting gives off a magical feel, and makes you feel awake, as if you're watching the world pass by. There's also a level of self awareness and clarity that you get when looking at the image itself.",Soup,"The music would probably involve a crescendo or increase in the volume, accompanied by many instruments in the orchestra and in general, a fast tempo and a variety of different instruments. "
1,6.0,1.0,4.0,4.0,2.0,4.0,3.0,45.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Awestruck,"pasta, specifically white sauce pasta",clear but soft metal sounds that reverberate 
1,2.0,2.0,4.0,4.0,2.0,12.0,18.0,1000.0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,"The peaceful and quiet night, gazing at the starry sky, brings a sense of serenity and calm. A relaxing and leisurely evening life.",Pudding Cake,"Relaxed rhythm, cheerful melody, beautiful and peaceful lyrics."
1,5.0,1.0,4.0,3.0,2.0,3.0,3.0,100000.0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,"Happy, excited, vibrant.",Pastry,A lively symphony piece
1,5.0,2.0,4.0,4.0,2.0,3.0,4.0,50.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,The painting makes me feel calm and peaceful.,beef stew,The soundtrack would be slow and calm.
1,6.0,3.0,4.0,5.0,2.0,3.0,2.0,200.0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,"It makes me feel calm, relaxed, and sleepy.",It would be warm milk with honey.,"The soundtrack for this painting would be classical music played on the piano. It would be slow, pleasant, and whimsical."
1,4.0,2.0,4.0,4.0,1.0,3.0,2.0,50.0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,"This painting makes me feel reflective, appreciative, calm, and nostalgic.",Something like a fancier beef stew.,A lively piano track.
1,2.0,1.0,3.0,4.0,1.0,3.0,3.0,200.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,The painting makes me feel calm.,"If this painting was a food, I would describe it as a chocolate cake.",Lofi hip hop is what I imagine when viewing this painting.
1,6.0,2.0,4.0,5.0,1.0,2.0,1.0,500.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,"calm, relaxed, curious",eclair,a nocturne on piano
1,7.0,4.0,4.0,4.0,2.0,3.0,3.0,100.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,It bring me a feeling of dizzy ,Cocktail ,Sound of wind 
1,3.0,3.0,4.0,5.0,1.0,3.0,2.0,10000.0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,Sleepy and gloomy,Ramen,Calm and peaceful sounding
1,7.0,2.0,4.0,5.0,1.0,2.0,2.0,100.0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,"Calm, peaceful, and content in the quiet and mild kind of way.",blueberry yogourt,"A smooth, quiet piano melody in the major key, like the kind that you would fall asleep to."
1,8.0,4.0,2.0,2.0,4.0,3.0,3.0,50.0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,"The painting makes me feel restless, as it appears to be constantly moving due to the strokes of the wind and the hills. The sky appears to hypnotize with the swirling wind and stars. There is also a sense of darkness in the painting with the dark force of nature branching into the sky, far above the settlements. ","Dark chocolate, bitter and darkly colored.","Soft, sombre tone that increases in volume and frequency, leading to a crescendo of sound."
1,9.0,2.0,5.0,5.0,1.0,3.0,2.0,1000.0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,This painting makes me excited about life. It makes me want to explore places where I never went to before. It makes me want to deeply fall in love with someone and take awesome adventures together. ,durian,"This sound track would be played by an orchestra, with violin as the main lead for the melody. The sound track would sound pensive and hopeful. The melody would sound smooth and beautiful, with natural rises and falls in volume mimicking the ebbs and flows of nature."
1,5.0,3.0,3.0,4.0,2.0,5.0,3.0,40.0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,"It makes me feel nice, it is a pretty sight to look at. It makes me imagine real life since it is shares some resemblance to it and elevates the view in a unique way. It is really cool and pretty.",Blueberry frozen yoghurt,"The soundtrack would be dark and mysterious, but not in a scary way, in a cool way. It would have lots of sharps and black keys that seem aggressive to keep the song interesting. But it would be a nice song to listen to on a cold winter day."
1,4.0,5.0,3.0,5.0,1.0,2.0,2.0,700000.0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,Calm and peaceful as if I'm actually looking at a starry night.,Filet mignon steak,Soft and slow violin. Maybe a piano.
1,4.0,2.0,4.0,5.0,1.0,5.0,3.0,100.0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,"I feel not bad. In the quiet night, the sky doesn't seem static, but rather slowly moving; this view made me appreciate the beauty of the night sky.Very soothing and stress-relieving","Steak. The food isn't particularly brightly colored,visually striking, or eye-catching, but the taste is surprisingly delightful and enjoyable.","The music is very soothing and relaxing, like a lullaby, which can help you drift off to sleep comfortably."
1,6.0,2.0,5.0,5.0,1.0,5.0,4.0,60.0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,Awed and contented,Potato leek soup,Like a calmer version of Smetana's The Moldau
1,7.0,4.0,2.0,2.0,5.0,5.0,1.0,500.0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,worried,bread,an intense soundtrack 
1,6.0,4.0,4.0,3.0,3.0,7.0,5.0,10000.0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,"this painting makes me feel a little dissy, even though it is a famous art work it doesn't really bring calm to me. However, it is a very special painting that I will stop by and look at it and try to feel what the painter is trying to express. ",swirling blue berry smoothie bowl because it will just look liek the painting. ,the background music of interstellar 
1,5.0,2.0,4.0,5.0,1.0,12.0,6.0,200.0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,Very cozy,Chicken noodle soup,A very calming classical piano melody
1,9.0,2.0,4.0,3.0,2.0,3.0,3.0,400.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"It makes me feel a bit chaotic, as though I were in a fever dream or drunk. It feels very whimsical.",Macaron,A classical song with a violin and trombone in the background paced somewhat faster than the average song.
1,9.0,5.0,2.0,1.0,5.0,3.0,2.0,1200000.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,anxious depressed,spicy chicken,personal struggles with mental health
1,10.0,3.0,4.0,5.0,1.0,20.0,4.0,9000000.0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,"This painting makes me feel wide awake and emotional at the same time—like my thoughts are moving fast, but there’s also a deep calm underneath.

 ",It would be blueberry lemon cheesecake,"It would be a soaring, spinning piece of music that feels both emotional and unstoppable."
1,6.0,5.0,1.0,3.0,4.0,2.0,2.0,1000.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,"Tired, isolated",Clam chowder,"Calm, electronic music"
1,6.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,Cold,Pizza,Sombre
1,5.0,2.0,3.0,4.0,2.0,4.0,2.0,10000.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,It makes me feel comfortable and calm and a bit dizzy.,Ice cream,Classic music
1,3.0,1.0,5.0,5.0,2.0,3.0,2.0,50.0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,"I feel at peace, wondrous, and infinite. ",Spaghetti,Relaxing staccato chimes and piano melody that lull you to sleep. 
1,5.0,2.0,4.0,5.0,2.0,4.0,4.0,400.0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,The painting makes me feel like I am sitting in front of a warm campfire during the winter.,A warm bowl of dumpling soup.,"A melodic guitar piece with a warm melody, but with a series of sad notes at the end."
1,8.0,2.0,4.0,3.0,2.0,4.0,7.0,75000.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"This painting fills me with a sense of wonder and awe. The swirling movement in the sky creates a feeling of energy and dynamism, almost as if the universe is alive and breathing. It's both peaceful and exhilarating at the same time - the quiet village below contrasts beautifully with the turbulent, magical sky above.","Blueberry pie with whipped cream and a dusting of golden sugar stars - rich, deep blue swirls with bright yellow accents, both comforting and magical.","A sweeping orchestral piece that builds from soft, peaceful strings into a magnificent crescendo. Violins swirl upward in spiraling phrases, with bright brass punctuating moments of wonder. The music has a sense of movement and energy, yet underlying it all is a gentle, comforting melody that evokes quiet contemplation of something vast and beautiful."
1,8.0,2.0,5.0,4.0,1.0,5.0,3.0,10000.0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,Content and grateful for the world and peaceful. Makes me appreciate the world as is and find beauty in it.,Blueberry vanilla cake,"Wandering gentle flute melody beneath warm orchestral string swells, with no predictable rhythm or phrasing for the melody. Also have fluttering and soft piano arpeggios and runs that come in and out"
1,9.0,2.0,4.0,4.0,1.0,3.0,5.0,1000000.0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,"I felt the grandeur, the rhythm of celestial bodies, and the passage of time. It captured the beauty of the stars' movement. The colors are harmoniously applied, instantly immersing you in the scene.",Cake,"The soundtrack carries a cool undertone while radiating a warm power. It draws our attention to that place where, sitting there, I can hear the wind and feel time shifting. It resembles natural sounds, tinged with just a hint of human noise."
1,6.0,4.0,3.0,5.0,2.0,3.0,2.0,150.0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,"it feels quiet, calm, and slightly mystical or dreamy like a little unreal",starfruit,"it would be slow and flowing, but rich in sound like a violin"
1,3.0,2.0,4.0,4.0,1.0,3.0,3.0,25.0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,Chill,Pepperoni pizza,sounds like a lullaby with piano and harp
1,1.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,"dull, uninterested, mystical (but not really)",French onion soup,Debussy-esque but strong tonal centre; lush harmonies but texturally sparse; perhaps solo piano
1,5.0,1.0,5.0,5.0,1.0,4.0,6.0,500.0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,"happy, calm, peaceful, simply enjoying.

It makes me sleepy.","hot soup that has a rich flavor, like the best Cream of Mushroom Soup.","Melodious, beautiful, and mostly calm."
1,8.0,4.0,5.0,5.0,1.0,2.0,7.0,10000000.0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,"Joyful and calm, like the feeling of sailing in a small vessel in the middle of the sea during the night, watching endless sky.",Omelette,"Quiet tone, slow music, and no lyrics."
1,4.0,4.0,4.0,4.0,2.0,4.0,2.0,100.0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,"I've seen this painting a lot, so it's not very strong in conveying a new emotion to me. The painting is very beautiful, and grounds me into the beauty of the universe and how free-flowing it can feel.",It would be a deluxe steak with caviar.,"Given how famous through time this painting is, I think of classical pieces like Mozart, with the romantic era feeling of flowing music, just like how the lines and the overall feeling of the painting acts as flowy lines."
1,5.0,3.0,2.0,5.0,2.0,3.0,2.0,250.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,It makes me feel serene and calm.,Bread,"The soundtrack will have very calm and faint music, with soft breezing wind in the background."
1,9.0,3.0,4.0,4.0,3.0,3.0,5.0,80000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Calm, intrigued and a bit weird",A night sandwich,"Slow, calm and experimental"
1,2.0,2.0,4.0,4.0,2.0,3.0,4.0,500.0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,peaceful,cake,light wind breezing
1,10.0,5.0,5.0,5.0,4.0,3.0,2.0,200.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,Attracted,sandwich,Piano
1,9.0,2.0,4.0,3.0,1.0,3.0,4.0,100.0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,"The painting makes me feel in awe of the beauty of the pictured night sky. It also gives me a sublime feeling, imagining the possibilities in the night sky.",Cinnamon Bun,"The soundtrack would consist of jazz music. The jazz would be upbeat, music that one could dance to."
1,6.0,2.0,4.0,4.0,1.0,3.0,2.0,1000.0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,This painting makes me feel peaceful.,Soda pop.,"Under the calm, there are faint, scattered sounds. There are soft voices in the distance. Everything feels gentle and far away.

If there were music, it would be slow and warm, like a peaceful lullaby."
1,10.0,2.0,4.0,3.0,2.0,5.0,2.0,100.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,It makes me feel very powerful but still very abstract.,Blueberry,Swelling and emotional
1,7.0,3.0,2.0,5.0,1.0,4.0,3.0,10000.0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,"This painting makes me feel calm and peaceful, as if everything has slowed down and settled into a quiet moment. The soft glow of the night sky above the town creates a comforting and gentle atmosphere that feels safe and serene. It reminds me of warm childhood summer nights when everything felt simple and carefree. Looking at it gives me a sense of relief, like there is no pressure or stress, only stillness and beauty. Overall, the painting fills me with happiness and emotional comfort, making me feel relaxed and at ease.",a bowl of hot chicken noodle soup,"I imagine the soundtrack as a peaceful string sonata, built on soft, warm harmonies that flow gently with a steady and calming rhythm. The music would have clear structure and graceful movements, creating a sense of balance and emotional stability. Smooth, pleasing melodies would drift delicately, sounding sweet and dolce, filling the atmosphere with warmth and serenity. As it develops, the tones would swell slightly with tender emotion while remaining harmonious and soothing, like a comforting memory unfolding slowly and peacefully."
1,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2000.0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,It makes me feel whimsically sad. The blue swirls make me feel like I'm floating but the dark blue colors bring my mood down  ,Clam chowder soup,"This would be not a song, but the sound of wind blowing in the trees in a cold empty feeling"
2,7.0,2.0,5.0,5.0,1.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Something fairly dreamy 
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,7.0,1.0,5.0,5.0,1.0,3.0,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"It makes me feel warm, and reminds of my childhood.",,
2,7.0,3.0,4.0,4.0,2.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2,5.0,1.0,4.0,4.0,1.0,4.0,2.0,100.0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,"It is pretty neutral, maybe some happiness childhood like.","Milk and biscuits, something refreshi","Jazzy music, happy upbeat. or piano debussy."
2,4.0,1.0,4.0,5.0,1.0,2.0,3.0,60000.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,"It makes me feel happy and at ease, as if nothing in the world could stress or concern me, and only the current moment matters.","A refreshing drink, like cold water","It would be joyous, serene, and slow."
2,6.0,1.0,4.0,4.0,1.0,3.0,1.0,100.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,"Naturalistic, and fresh",Ramen,"Orchestra, bossa nova"
2,2.0,2.0,4.0,4.0,1.0,3.0,5.0,200.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,The painting makes me feel somewhat calm.,A vibrant set of cookies and biscuits.,"Very calm, upbeat melody. Something similar to Erik Satie's Le Piccadilly."
2,6.0,2.0,5.0,5.0,1.0,3.0,1.0,50000.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,nostalgic,fruit platter,studio ghibli ost
2,9.0,1.0,5.0,5.0,1.0,1.0,1.0,100000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,It makes me feel calm and immersed. I can remember many times being in the same setting as the painting. It brings a lot memories of the late spring.,Oven cooked mutton,The soundtrack would be cheerful and pleasant. it would include sounds from nature and be very high and light
